"ORF","Kcode","ORF_alias","contig","Bin"
"ORF9587","K00340","ORF9587","NODE_784_length_1444_cov_1.96928","Bin8"
"ORF9591","K00480","ORF9591","NODE_786_length_1441_cov_55.1979","Bin8"
"ORF9601","K00564","ORF9601","NODE_78_length_35963_cov_213.75","Bin7"
"ORF9602","K00260","ORF9602","NODE_78_length_35963_cov_213.75","Bin7"
"ORF9602","KO00564","ORF9602","NODE_78_length_35963_cov_213.75","Bin7"
"ORF9609","K00680","ORF9609","NODE_78_length_35963_cov_213.75","Bin7"
"ORF9616","K00471","ORF9616","NODE_78_length_35963_cov_213.75","Bin7"
"ORF9619","K00260","ORF9619","NODE_78_length_35963_cov_213.75","Bin7"
"ORF9619","KO00270","ORF9619","NODE_78_length_35963_cov_213.75","Bin7"
"ORF9640","K00970","ORF9640","NODE_79_length_34355_cov_1372.16","Bin1"
"ORF9641","K00400","ORF9641","NODE_79_length_34355_cov_1372.16","Bin1"
"ORF9652","K00908","ORF9652","NODE_79_length_34355_cov_1372.16","Bin1"
"ORF9662","K00473","ORF9662","NODE_79_length_34355_cov_1372.16","Bin1"
"ORF9668","K00270","ORF9668","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9668","KO00330","ORF9668","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9671","K00480","ORF9671","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9671","KO00410","ORF9671","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9671","KO00270","ORF9671","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9671","KO00330","ORF9671","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9687","K00910","ORF9687","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9687","KO00630","ORF9687","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9687","KO00220","ORF9687","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9687","KO00250","ORF9687","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9694","K00970","ORF9694","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9701","K00230","ORF9701","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9744","K00240","ORF9744","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9744","KO00983","ORF9744","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9746","K00680","ORF9746","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9762","K00520","ORF9762","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9762","KO00052","ORF9762","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9762","KO00500","ORF9762","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9762","KO00561","ORF9762","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9762","KO00040","ORF9762","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9766","K00190","ORF9766","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9766","KO00430","ORF9766","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9766","KO00620","ORF9766","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9766","KO00640","ORF9766","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9766","KO00680","ORF9766","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9766","KO00720","ORF9766","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9770","K00250","ORF9770","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9770","KO00520","ORF9770","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9779","K00760","ORF9779","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9791","K00680","ORF9791","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9791","KO00620","ORF9791","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9791","KO00640","ORF9791","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9791","KO00720","ORF9791","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9791","KO00430","ORF9791","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9792","K00400","ORF9792","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9792","KO00340","ORF9792","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9792","KO00350","ORF9792","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9792","KO00360","ORF9792","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9792","KO00401","ORF9792","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9792","KO00960","ORF9792","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9816","K00230","ORF9816","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9816","KO00983","ORF9816","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9820","K00230","ORF9820","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9821","K00230","ORF9821","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9824","K00230","ORF9824","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9824","KO00970","ORF9824","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9824","KO00670","ORF9824","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9824","KO00250","ORF9824","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9826","K00230","ORF9826","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9828","K00670","ORF9828","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9828","KO00720","ORF9828","NODE_7_length_204742_cov_8.03666","Bin8"
"ORF9844","K00190","ORF9844","NODE_804_length_1390_cov_1.78446","Bin8"
"ORF9844","KO00195","ORF9844","NODE_804_length_1390_cov_1.78446","Bin8"
"ORF9847","K00860","ORF9847","NODE_806_length_1388_cov_1.97254","Bin8"
"ORF9850","K00030","ORF9850","NODE_807_length_1387_cov_1.6313","Bin8"
"ORF9864","K00230","ORF9864","NODE_80_length_33601_cov_259.969","Bin7"
"ORF9864","KO00730","ORF9864","NODE_80_length_33601_cov_259.969","Bin7"
"ORF9876","K00270","ORF9876","NODE_80_length_33601_cov_259.969","Bin7"
"ORF9890","K00910","ORF9890","NODE_815_length_1341_cov_1.50158","Bin8"
"ORF9890","KO00630","ORF9890","NODE_815_length_1341_cov_1.50158","Bin8"
"ORF9890","KO00220","ORF9890","NODE_815_length_1341_cov_1.50158","Bin8"
"ORF9890","KO00250","ORF9890","NODE_815_length_1341_cov_1.50158","Bin8"
"ORF9905","K00230","ORF9905","NODE_81_length_33160_cov_1470.06","Bin1"
"ORF9905","KO00250","ORF9905","NODE_81_length_33160_cov_1470.06","Bin1"
"ORF9909","K00514","ORF9909","NODE_81_length_33160_cov_1470.06","Bin1"
"ORF9909","KO00515","ORF9909","NODE_81_length_33160_cov_1470.06","Bin1"
"ORF9915","K00300","ORF9915","NODE_81_length_33160_cov_1470.06","Bin1"
"ORF9916","K00300","ORF9916","NODE_81_length_33160_cov_1470.06","Bin1"
"ORF9922","K00790","ORF9922","NODE_81_length_33160_cov_1470.06","Bin1"
"ORF9931","K00400","ORF9931","NODE_81_length_33160_cov_1470.06","Bin1"
"ORF9950","K00052","ORF9950","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9950","KO00520","ORF9950","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9951","K00230","ORF9951","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9951","KO00240","ORF9951","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9951","KO00983","ORF9951","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9954","K00010","ORF9954","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9954","KO00260","ORF9954","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9954","KO00680","ORF9954","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9957","K00051","ORF9957","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9957","KO00520","ORF9957","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9958","K00860","ORF9958","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9958","KO00970","ORF9958","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9966","K00010","ORF9966","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9966","KO00230","ORF9966","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9966","KO00620","ORF9966","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9967","K00521","ORF9967","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9967","KO00523","ORF9967","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9967","KO00525","ORF9967","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9975","K00230","ORF9975","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9975","KO00240","ORF9975","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9975","KO00983","ORF9975","NODE_82_length_32110_cov_1243.25","Bin2"
"ORF9982","K00270","ORF9982","NODE_834_length_1306_cov_51.8544","Bin8"
"ORF9984","K00480","ORF9984","NODE_834_length_1306_cov_51.8544","Bin8"
"ORF9992","K00860","ORF9992","NODE_839_length_1293_cov_2.12007","Bin8"
"ORF9996","K00230","ORF9996","NODE_83_length_32000_cov_278.538","Bin7"
"ORF9996","KO00240","ORF9996","NODE_83_length_32000_cov_278.538","Bin7"
"ORF9996","KO00760","ORF9996","NODE_83_length_32000_cov_278.538","Bin7"
"ORF9997","K00770","ORF9997","NODE_83_length_32000_cov_278.538","Bin7"
"ORF9997","KO00970","ORF9997","NODE_83_length_32000_cov_278.538","Bin7"
"ORF10003","K00220","ORF10003","NODE_83_length_32000_cov_278.538","Bin7"
"ORF10003","KO00230","ORF10003","NODE_83_length_32000_cov_278.538","Bin7"
"ORF10003","KO00910","ORF10003","NODE_83_length_32000_cov_278.538","Bin7"
"ORF10004","K00240","ORF10004","NODE_83_length_32000_cov_278.538","Bin7"
"ORF10013","K00730","ORF10013","NODE_83_length_32000_cov_278.538","Bin7"
"ORF10024","K00400","ORF10024","NODE_846_length_1282_cov_1.39336","Bin8"
"ORF10035","K00500","ORF10035","NODE_84_length_31573_cov_236.46","Bin7"
"ORF10046","K00770","ORF10046","NODE_84_length_31573_cov_236.46","Bin7"
"ORF10047","K00770","ORF10047","NODE_84_length_31573_cov_236.46","Bin7"
"ORF10056","K00550","ORF10056","NODE_852_length_1274_cov_2.08688","Bin8"
"ORF10065","K00270","ORF10065","NODE_858_length_1258_cov_1.50974","Bin8"
"ORF10065","KO00450","ORF10065","NODE_858_length_1258_cov_1.50974","Bin8"
"ORF10080","K00970","ORF10080","NODE_85_length_28898_cov_1304.24","Bin2"
"ORF10083","K00790","ORF10083","NODE_85_length_28898_cov_1304.24","Bin2"
"ORF10090","K00230","ORF10090","NODE_85_length_28898_cov_1304.24","Bin2"
"ORF10090","KO00983","ORF10090","NODE_85_length_28898_cov_1304.24","Bin2"
"ORF10098","K00780","ORF10098","NODE_864_length_1246_cov_1.4491","Bin8"
"ORF10098","KO00785","ORF10098","NODE_864_length_1246_cov_1.4491","Bin8"
"ORF10110","K00550","ORF10110","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10112","K00270","ORF10112","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10112","KO00450","ORF10112","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10113","K00230","ORF10113","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10113","KO00250","ORF10113","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10114","K00270","ORF10114","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10114","KO00330","ORF10114","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10117","K00520","ORF10117","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10119","K00540","ORF10119","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10119","KO00550","ORF10119","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10120","K00520","ORF10120","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10122","K00730","ORF10122","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10122","KO00760","ORF10122","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10122","KO00770","ORF10122","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10122","KO00230","ORF10122","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10122","KO00240","ORF10122","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10122","KO00500","ORF10122","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10122","KO00900","ORF10122","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10122","KO00740","ORF10122","NODE_86_length_28752_cov_257.208","Bin7"
"ORF10158","K00250","ORF10158","NODE_87_length_28331_cov_270.191","Bin7"
"ORF10158","KO00520","ORF10158","NODE_87_length_28331_cov_270.191","Bin7"
"ORF10184","K00521","ORF10184","NODE_88_length_28024_cov_244.934","Bin7"
"ORF10184","KO00523","ORF10184","NODE_88_length_28024_cov_244.934","Bin7"
"ORF10184","KO00525","ORF10184","NODE_88_length_28024_cov_244.934","Bin7"
"ORF10189","K00052","ORF10189","NODE_88_length_28024_cov_244.934","Bin7"
"ORF10189","KO00520","ORF10189","NODE_88_length_28024_cov_244.934","Bin7"
"ORF10198","K00860","ORF10198","NODE_891_length_1187_cov_5.52883","Bin8"
"ORF10198","KO00970","ORF10198","NODE_891_length_1187_cov_5.52883","Bin8"
"ORF10203","K00400","ORF10203","NODE_893_length_1178_cov_1.87375","Bin8"
"ORF10203","KO00405","ORF10203","NODE_893_length_1178_cov_1.87375","Bin8"
"ORF10204","K00920","ORF10204","NODE_894_length_1171_cov_2.46161","Bin8"
"ORF10219","K00410","ORF10219","NODE_89_length_27303_cov_301.234","Bin7"
"ORF10219","KO00770","ORF10219","NODE_89_length_27303_cov_301.234","Bin7"
"ORF10221","K00230","ORF10221","NODE_89_length_27303_cov_301.234","Bin7"
"ORF10222","K00500","ORF10222","NODE_89_length_27303_cov_301.234","Bin7"
"ORF10234","K00790","ORF10234","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10235","K00790","ORF10235","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10243","K00790","ORF10243","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10244","K00790","ORF10244","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10244","KO00630","ORF10244","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10244","KO00680","ORF10244","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10245","K00270","ORF10245","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10245","KO00480","ORF10245","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10249","K00330","ORF10249","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10256","K00480","ORF10256","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10260","K00261","ORF10260","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10260","KO00300","ORF10260","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10261","K00300","ORF10261","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10261","KO00270","ORF10261","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10261","KO00220","ORF10261","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10261","KO00260","ORF10261","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10261","KO00261","ORF10261","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10288","K00230","ORF10288","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10288","KO00240","ORF10288","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10288","KO00760","ORF10288","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10296","K00340","ORF10296","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10296","KO00670","ORF10296","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10324","K00260","ORF10324","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10328","K00780","ORF10328","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10328","KO00785","ORF10328","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10331","K00900","ORF10331","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10352","K00473","ORF10352","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10352","KO00550","ORF10352","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10352","KO00300","ORF10352","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10359","K00230","ORF10359","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10359","KO00240","ORF10359","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10370","K00910","ORF10370","NODE_8_length_203606_cov_9.2769","Bin8"
"ORF10376","K00740","ORF10376","NODE_901_length_1154_cov_1.53668","Bin8"
"ORF10400","K00860","ORF10400","NODE_90_length_26509_cov_224.691","Bin7"
"ORF10400","KO00970","ORF10400","NODE_90_length_26509_cov_224.691","Bin7"
"ORF10406","K00790","ORF10406","NODE_910_length_1141_cov_63.7021","Bin8"
"ORF10408","K00260","ORF10408","NODE_912_length_1137_cov_1.45566","Bin8"
"ORF10408","KO00564","ORF10408","NODE_912_length_1137_cov_1.45566","Bin8"
"ORF10410","K00564","ORF10410","NODE_912_length_1137_cov_1.45566","Bin8"
"ORF10412","K00240","ORF10412","NODE_914_length_1134_cov_1.7947","Bin8"
"ORF10413","K00970","ORF10413","NODE_914_length_1134_cov_1.7947","Bin8"
"ORF10415","K00030","ORF10415","NODE_915_length_1132_cov_1.77441","Bin8"
"ORF10415","KO00051","ORF10415","NODE_915_length_1132_cov_1.77441","Bin8"
"ORF10415","KO00710","ORF10415","NODE_915_length_1132_cov_1.77441","Bin8"
"ORF10421","K00540","ORF10421","NODE_91_length_25286_cov_295.932","Bin7"
"ORF10421","KO00564","ORF10421","NODE_91_length_25286_cov_295.932","Bin7"
"ORF10423","K00240","ORF10423","NODE_91_length_25286_cov_295.932","Bin7"
"ORF10423","KO00983","ORF10423","NODE_91_length_25286_cov_295.932","Bin7"
"ORF10446","K00720","ORF10446","NODE_926_length_1115_cov_1.71484","Bin8"
"ORF10446","KO00710","ORF10446","NODE_926_length_1115_cov_1.71484","Bin8"
"ORF10446","KO00620","ORF10446","NODE_926_length_1115_cov_1.71484","Bin8"
"ORF10446","KO00680","ORF10446","NODE_926_length_1115_cov_1.71484","Bin8"
"ORF10472","K00550","ORF10472","NODE_932_length_1100_cov_1.56696","Bin8"
"ORF10513","K00970","ORF10513","NODE_93_length_23570_cov_1431.34","Bin1"
"ORF10517","K00680","ORF10517","NODE_942_length_1081_cov_1.499","Bin8"
"ORF10520","K00740","ORF10520","NODE_943_length_1080_cov_2.12164","Bin8"
"ORF10529","K00640","ORF10529","NODE_949_length_1068_cov_59.4884","Unbinned"
"ORF10533","K00261","ORF10533","NODE_94_length_23542_cov_1387.96","Bin1"
"ORF10533","KO00300","ORF10533","NODE_94_length_23542_cov_1387.96","Bin1"
"ORF10543","K00760","ORF10543","NODE_94_length_23542_cov_1387.96","Bin1"
"ORF10545","K00520","ORF10545","NODE_94_length_23542_cov_1387.96","Bin1"
"ORF10546","K00250","ORF10546","NODE_94_length_23542_cov_1387.96","Bin1"
"ORF10546","KO00520","ORF10546","NODE_94_length_23542_cov_1387.96","Bin1"
"ORF10554","K00230","ORF10554","NODE_953_length_1063_cov_1.42596","Bin8"
"ORF10562","K00970","ORF10562","NODE_959_length_1051_cov_1.83573","Bin8"
"ORF10564","K00471","ORF10564","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10564","KO00250","ORF10564","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10564","KO00220","ORF10564","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10564","KO00230","ORF10564","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10565","K00230","ORF10565","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10573","K00750","ORF10573","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10577","K00230","ORF10577","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10577","KO00670","ORF10577","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10577","KO00970","ORF10577","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10578","K00230","ORF10578","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10578","KO00250","ORF10578","NODE_95_length_23424_cov_55.9654","Bin8"
"ORF10592","K00290","ORF10592","NODE_968_length_1025_cov_2.42089","Bin8"
"ORF10592","KO00770","ORF10592","NODE_968_length_1025_cov_2.42089","Bin8"
"ORF10595","K00730","ORF10595","NODE_96_length_23111_cov_7.6869","Bin8"
"ORF10630","K00500","ORF10630","NODE_97_length_22850_cov_1474.95","Bin1"
"ORF10659","K00520","ORF10659","NODE_98_length_22806_cov_1459.72","Bin1"
"ORF10659","KO00010","ORF10659","NODE_98_length_22806_cov_1459.72","Bin1"
"ORF10659","KO00052","ORF10659","NODE_98_length_22806_cov_1459.72","Bin1"
"ORF10659","KO00500","ORF10659","NODE_98_length_22806_cov_1459.72","Bin1"
"ORF10659","KO00521","ORF10659","NODE_98_length_22806_cov_1459.72","Bin1"
"ORF10659","KO00524","ORF10659","NODE_98_length_22806_cov_1459.72","Bin1"
"ORF10682","K00230","ORF10682","NODE_98_length_22806_cov_1459.72","Bin1"
"ORF10682","KO00730","ORF10682","NODE_98_length_22806_cov_1459.72","Bin1"
"ORF10689","K00790","ORF10689","NODE_994_length_977_cov_74.4678","Unbinned"
"ORF10706","K00785","ORF10706","NODE_99_length_22092_cov_289.611","Bin7"
"ORF10711","K00040","ORF10711","NODE_99_length_22092_cov_289.611","Bin7"
"ORF10718","K00900","ORF10718","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10718","KO00970","ORF10718","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10727","K00030","ORF10727","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10727","KO00230","ORF10727","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10727","KO00520","ORF10727","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10730","K00970","ORF10730","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10735","K00730","ORF10735","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10735","KO00900","ORF10735","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10736","K00760","ORF10736","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10736","KO00720","ORF10736","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10736","KO00430","ORF10736","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10736","KO00620","ORF10736","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10736","KO00640","ORF10736","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10736","KO00650","ORF10736","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10736","KO00680","ORF10736","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10740","K00030","ORF10740","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10740","KO00230","ORF10740","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10741","K00230","ORF10741","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10741","KO00983","ORF10741","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10741","KO00240","ORF10741","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10741","KO00760","ORF10741","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10743","K00970","ORF10743","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10743","KO00900","ORF10743","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10743","KO00240","ORF10743","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10743","KO00760","ORF10743","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10746","K00760","ORF10746","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10753","K00908","ORF10753","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10754","K00970","ORF10754","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10757","K00240","ORF10757","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10757","KO00190","ORF10757","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10757","KO00195","ORF10757","NODE_9_length_196068_cov_1237.86","Bin2"
"ORF10757","KO00983","ORF10757","NODE_9_length_196068_cov_1237.86","Bin2"
