target_id	t2A__length	t2A__eff_length	t2A__est_counts	t2A__tpm	t2B__length	t2B__eff_length	t2B__est_counts	t2B__tpm	t2C__length	t2C__eff_length	t2C__est_counts	t2C__tpm	t4A__length	t4A__eff_length	t4A__est_counts	t4A__tpm	t4B__length	t4B__eff_length	t4B__est_counts	t4B__tpm	t4C__length	t4C__eff_length	t4C__est_counts	t4C__tpm	t6A__length	t6A__eff_length	t6A__est_counts	t6A__tpm	t6B__length	t6B__eff_length	t6B__est_counts	t6B__tpm	t6C__length	t6C__eff_length	t6C__est_counts	t6C__tpm
NODE_501_length_2673_cov_1.57935_1_1279_+	1275	1706.81	1	0.0632952	1275	1691.19	3	0.43252	1275	1700.11	3	0.736269	1275	1802.85	1	0.10925	1275	1069.17	0	0	1275	1063.3	0	0	1275	1710.25	1	0.224454	1275	1760.13	2	0.415155	1275	1074.57	0	0
NODE_501_length_2673_cov_1.57935_2391_2673_-	276	98.485	1	1.09695	276	104.547	1	2.3322	276	106.757	0	0	276	107.688	0	0	276	105.346	0	0	276	99.882	0	0	276	96.7673	0	0	276	100.884	0	0	276	102.296	0	0
NODE_502_length_2672_cov_2.06898_1709_1777_+	66	67	0	0	66	67	0	0	66	34	0	0	66	65	0	0	66	23	0	0	66	38	0	0	66	67	0	0	66	11	0	0	66	60	0	0
NODE_502_length_2672_cov_2.06898_1830_2450_+	618	643.389	2	0.335825	618	686.606	4	1.42046	618	669.903	5	3.11422	618	702.149	8	2.2441	618	701.268	2	0.500183	618	672.203	5	1.3839	618	614.205	2	1.24998	618	680.883	6	3.21961	618	687.103	7	4.83907
NODE_502_length_2672_cov_2.06898_1_329_+	324	133.008	0	0	324	263.061	2	1.85375	324	259.836	2	3.21161	324	145.478	0	0	324	142.004	0	0	324	136	0	0	324	132.235	0	0	324	271.13	1	1.34756	324	140.202	0	0
NODE_502_length_2672_cov_2.06898_2523_2672_+	147	23.2512	0	0	147	23.7424	0	0	147	24.4073	0	0	147	24.3955	0	0	147	24.4378	0	0	147	23.8662	0	0	147	22.1238	0	0	147	23.3273	0	0	147	23.5915	0	0
NODE_502_length_2672_cov_2.06898_493_633_+	138	19.044	0	0	138	19.2299	0	0	138	19.7848	0	0	138	19.7831	0	0	138	19.7263	0	0	138	19.5036	0	0	138	18.2454	1	21.0393	138	19.0349	0	0	138	19.3076	0	0
NODE_502_length_2672_cov_2.06898_646_1698_-	1050	834.255	0	0	1050	1615.21	4	0.603821	1050	1584.27	5	1.31684	1050	1670.36	9	1.06125	1050	1667.56	8	0.841379	1050	1638.59	8	0.908353	1050	1496.21	5	1.28281	1050	1581.29	12	2.77264	1050	1586.59	6	1.79628
NODE_503_length_2671_cov_220.05_1_195_-	189	45.2286	0	0	189	46.8851	0	0	189	47.9923	0	0	189	48.1532	0	0	189	47.8971	0	0	189	45.444	0	0	189	42.6912	0	0	189	44.7936	0	0	189	45.0588	0	0
NODE_503_length_2671_cov_220.05_889_1017_+	126	13.3581	0	0	126	13.1946	0	0	126	13.6282	0	0	126	13.7821	0	0	126	13.6633	0	0	126	13.7756	0	0	126	13.1282	0	0	126	13.4349	0	0	126	13.7196	0	0
NODE_504_length_2670_cov_1.6128_238_2670_-	2424	4223.94	6	0.153458	2424	4237.13	5	0.287723	2424	4270.77	7	0.683886	2424	4410.36	8	0.357272	2424	4434.15	3	0.118657	2424	4387.05	3	0.127228	2424	4113.84	3	0.279936	2424	2219.18	0	0	2424	4213.4	2	0.225467
NODE_505_length_2660_cov_1.41154_1019_2660_-	1635	2773.08	4	0.155831	1635	2767.53	4	0.352407	1635	2720.26	4	0.613538	1635	2916.23	1	0.0675399	1635	2914.18	1	0.0601818	1635	2910.96	6	0.383486	1635	1417.41	0	0	1635	2781.07	3	0.394124	1635	2774.14	1	0.171221
NODE_505_length_2660_cov_1.41154_277_426_+	147	131.205	1	0.823393	147	130.56	1	1.86752	147	130.439	5	15.9939	147	24.3955	0	0	147	139.944	3	3.75966	147	23.8662	0	0	147	22.1238	0	0	147	23.3273	1	15.6625	147	23.5915	0	0
NODE_505_length_2660_cov_1.41154_496_1013_+	510	296.829	0	0	510	584.896	1	0.416868	510	594.027	2	1.4048	510	314.878	0	0	510	307.389	0	0	510	301.571	0	0	510	555.314	1	0.691269	510	307.391	0	0	510	311.371	0	0
NODE_506_length_2660_cov_1.95161_1_145_-	144	21.8196	0	0	144	22.213	0	0	144	22.8805	1	18.2359	144	22.7979	1	8.63949	144	22.8605	0	0	144	22.4271	0	0	144	20.7711	0	0	144	21.9373	0	0	144	22.2418	1	21.3558
NODE_506_length_2660_cov_1.95161_397_2660_+	2256	3535.37	21	0.641712	2256	3566.42	73	4.99077	2256	3560.74	37	4.33564	2256	3691.81	46	2.45415	2256	3726.72	15	0.705907	2256	3714.93	19	0.951563	2256	3468.67	7	0.774677	2256	3582.09	11	1.12197	2256	3600.5	5	0.659619
NODE_507_length_2657_cov_34.4124_1_2657_-	2646	2430.26	0	0	2646	2440.06	0	0	2646	2413.98	1	0.172845	2646	2448.58	0	0	2646	2440.17	0	0	2646	2434.3	0	0	2646	2428.41	0	0	2646	2441.18	0	0	2646	2445.57	0	0
NODE_508_length_2642_cov_1.50955_1592_1990_-	396	191.387	0	0	396	201.949	0	0	396	206.601	0	0	396	207.58	0	0	396	202.057	0	0	396	196.327	0	0	396	192.001	0	0	396	200.048	0	0	396	203.258	0	0
NODE_508_length_2642_cov_1.50955_1_1313_-	1308	1092.26	0	0	1308	1102.06	0	0	1308	1109.23	0	0	1308	1110.58	0	0	1308	1102.17	0	0	1308	1096.3	0	0	1308	1090.41	0	0	1308	1103.18	0	0	1308	1107.57	0	0
NODE_508_length_2642_cov_1.50955_2048_2642_-	591	375.985	0	0	591	386.209	0	0	591	392.975	0	0	591	394.302	0	0	591	386	0	0	591	380.304	0	0	591	374.865	0	0	591	386.8	0	0	591	391.176	0	0
NODE_509_length_2611_cov_2.02013_1948_2095_+	144	21.8196	0	0	144	22.213	0	0	144	22.8805	0	0	144	22.7979	0	0	144	22.8605	0	0	144	22.4271	0	0	144	20.7711	0	0	144	21.9373	0	0	144	22.2418	0	0
NODE_509_length_2611_cov_2.02013_1_304_-	303	117.368	0	0	303	238.897	1	1.02063	303	127.467	0	0	303	128.542	0	0	303	257.767	1	0.680385	303	234.409	2	1.58741	303	116.321	0	0	303	220.208	1	1.65917	303	123.133	0	0
NODE_509_length_2611_cov_2.02013_2251_2611_+	360	161.203	0	0	360	170.96	0	0	360	256.044	1	1.62959	360	274.078	2	1.43727	360	263.641	1	0.665226	360	165.109	0	0	360	161.315	0	0	360	242.855	1	1.50445	360	170.919	0	0
NODE_509_length_2611_cov_2.02013_441_1939_+	1491	2210.03	1	0.048883	1491	2180.77	2	0.223613	1491	2183.69	1	0.191074	1491	2342.51	2	0.168163	1491	2287.11	2	0.153365	1491	1279.3	0	0	1491	2120.14	3	0.543179	1491	2208.29	1	0.165451	1491	1290.57	0	0
NODE_50_length_57844_cov_83.5566_12094_12813_+	717	501.366	0	0	717	511.225	0	0	717	518.321	0	0	717	519.63	0	0	717	511.24	0	0	717	505.484	0	0	717	499.558	0	0	717	512.277	0	0	717	516.715	0	0
NODE_50_length_57844_cov_83.5566_12844_14127_-	1281	1065.26	0	0	1281	1075.06	0	0	1281	1082.23	0	0	1281	1083.58	0	0	1281	1075.17	0	0	1281	1069.3	0	0	1281	1063.41	0	0	1281	1076.18	0	0	1281	1080.57	0	0
NODE_50_length_57844_cov_83.5566_14318_15480_-	1158	942.255	0	0	1158	952.06	0	0	1158	959.231	0	0	1158	960.575	0	0	1158	952.171	0	0	1158	946.299	0	0	1158	940.408	0	0	1158	953.177	0	0	1158	957.568	0	0
NODE_50_length_57844_cov_83.5566_15485_18497_-	3000	2784.26	0	0	3000	2794.06	0	0	3000	2801.23	0	0	3000	2802.58	0	0	3000	2794.17	0	0	3000	2788.3	0	0	3000	2782.41	0	0	3000	2795.18	0	0	3000	2799.57	0	0
NODE_50_length_57844_cov_83.5566_18535_22702_-	4152	3936.26	0	0	4152	3946.06	0	0	4152	3953.23	0	0	4152	3954.58	0	0	4152	3946.17	0	0	4152	3940.3	0	0	4152	3934.41	0	0	4152	3947.18	0	0	4152	3951.57	0	0
NODE_50_length_57844_cov_83.5566_1974_3803_+	1827	1611.26	0	0	1827	1621.06	0	0	1827	1628.23	0	0	1827	1629.58	0	0	1827	1621.17	0	0	1827	1615.3	0	0	1827	1609.41	0	0	1827	1622.18	0	0	1827	1626.57	0	0
NODE_50_length_57844_cov_83.5566_1_1575_+	1569	1353.26	0	0	1569	1363.06	0	0	1569	1370.23	0	0	1569	1371.58	0	0	1569	1363.17	0	0	1569	1357.3	0	0	1569	1351.41	0	0	1569	1364.18	0	0	1569	1368.57	0	0
NODE_50_length_57844_cov_83.5566_22811_24143_-	1326	1110.26	0	0	1326	1120.06	0	0	1326	1127.23	0	0	1326	1128.58	0	0	1326	1120.17	0	0	1326	1114.3	0	0	1326	1108.41	0	0	1326	1121.18	0	0	1326	1125.57	0	0
NODE_50_length_57844_cov_83.5566_24266_26835_+	2565	2349.26	0	0	2565	2359.06	0	0	2565	2366.23	0	0	2565	2367.58	0	0	2565	2359.17	0	0	2565	2353.3	0	0	2565	2347.41	0	0	2565	2360.18	0	0	2565	2364.57	0	0
NODE_50_length_57844_cov_83.5566_26969_28054_+	1083	867.255	0	0	1083	877.06	0	0	1083	884.231	0	0	1083	885.575	0	0	1083	877.171	0	0	1083	871.299	0	0	1083	865.408	0	0	1083	878.177	0	0	1083	882.568	0	0
NODE_50_length_57844_cov_83.5566_28162_29422_+	1254	1038.26	0	0	1254	1048.06	0	0	1254	1055.23	0	0	1254	1056.58	0	0	1254	1048.17	0	0	1254	1042.3	0	0	1254	1036.41	0	0	1254	1049.18	0	0	1254	1053.57	0	0
NODE_50_length_57844_cov_83.5566_29504_29989_+	483	270.827	0	0	483	281.397	0	0	483	287.6	0	0	483	288.945	0	0	483	281.97	0	0	483	275.82	0	0	483	270.733	0	0	483	281.356	0	0	483	285.166	0	0
NODE_50_length_57844_cov_83.5566_30001_31082_-	1074	858.255	0	0	1074	868.06	0	0	1074	875.231	0	0	1074	876.575	0	0	1074	868.171	0	0	1074	862.299	0	0	1074	856.408	0	0	1074	869.177	0	0	1074	873.568	0	0
NODE_50_length_57844_cov_83.5566_31210_32268_+	1056	840.255	0	0	1056	850.06	0	0	1056	857.231	0	0	1056	858.575	0	0	1056	850.171	0	0	1056	844.299	0	0	1056	838.408	0	0	1056	851.177	0	0	1056	855.568	0	0
NODE_50_length_57844_cov_83.5566_32277_32975_-	696	480.415	0	0	696	490.309	0	0	696	497.346	0	0	696	498.664	0	0	696	490.29	0	0	696	484.534	0	0	696	478.618	0	0	696	491.294	0	0	696	495.766	0	0
NODE_50_length_57844_cov_83.5566_32997_33731_-	732	516.315	0	0	732	526.208	0	0	732	533.321	0	0	732	534.595	0	0	732	526.227	0	0	732	520.459	0	0	732	514.52	0	0	732	527.242	0	0	732	531.662	0	0
NODE_50_length_57844_cov_83.5566_33785_35908_+	2121	1905.26	0	0	2121	1915.06	0	0	2121	1922.23	0	0	2121	1923.58	0	0	2121	1915.17	0	0	2121	1909.3	0	0	2121	1903.41	0	0	2121	1916.18	0	0	2121	1920.57	0	0
NODE_50_length_57844_cov_83.5566_35965_36195_+	228	67.7382	0	0	228	71.1608	0	0	228	72.9559	0	0	228	73.1332	0	0	228	71.9785	0	0	228	67.7153	0	0	228	64.9004	0	0	228	67.7328	0	0	228	68.4075	0	0
NODE_50_length_57844_cov_83.5566_36299_37632_-	1323	1107.26	0	0	1323	1117.06	0	0	1323	1124.23	0	0	1323	1125.58	0	0	1323	1117.17	0	0	1323	1111.3	0	0	1323	1105.41	0	0	1323	1118.18	0	0	1323	1122.57	0	0
NODE_50_length_57844_cov_83.5566_37665_37766_+	99	1	0	0	99	1.032	0	0	99	1.3399	0	0	99	1.62874	0	0	99	1.38922	0	0	99	1.82857	0	0	99	1.07627	0	0	99	1.44444	0	0	99	1.85965	0	0
NODE_50_length_57844_cov_83.5566_38011_38381_+	363	163.627	0	0	363	173.395	0	0	363	177.302	0	0	363	178.329	0	0	363	173.991	0	0	363	167.632	0	0	363	163.791	0	0	363	170.846	0	0	363	173.565	0	0
NODE_50_length_57844_cov_83.5566_38523_39801_+	1275	1059.26	0	0	1275	1069.06	0	0	1275	1076.23	0	0	1275	1077.58	0	0	1275	1069.17	0	0	1275	1063.3	0	0	1275	1057.41	0	0	1275	1070.18	0	0	1275	1074.57	0	0
NODE_50_length_57844_cov_83.5566_39946_40413_-	465	253.92	0	0	465	264.606	0	0	465	270.501	0	0	465	271.709	0	0	465	265.14	0	0	465	258.97	0	0	465	253.876	0	0	465	264.061	0	0	465	267.73	0	0
NODE_50_length_57844_cov_83.5566_4006_5531_+	1521	1305.26	0	0	1521	1315.06	0	0	1521	1322.23	0	0	1521	1323.58	0	0	1521	1315.17	0	0	1521	1309.3	0	0	1521	1303.41	0	0	1521	1316.18	0	0	1521	1320.57	0	0
NODE_50_length_57844_cov_83.5566_40420_40890_-	468	256.804	0	0	468	267.453	0	0	468	273.363	0	0	468	274.58	0	0	468	267.862	0	0	468	261.798	0	0	468	256.649	0	0	468	266.891	0	0	468	270.594	0	0
NODE_50_length_57844_cov_83.5566_40904_41388_+	480	268.059	0	0	480	278.586	0	0	480	284.766	0	0	480	286.099	0	0	480	279.127	0	0	480	272.966	0	0	480	267.911	0	0	480	278.469	0	0	480	282.223	0	0
NODE_50_length_57844_cov_83.5566_41389_41544_-	153	26.367	0	0	153	26.9731	0	0	153	27.5421	0	0	153	27.636	0	0	153	27.6562	0	0	153	26.7235	0	0	153	24.9065	0	0	153	26.1846	0	0	153	26.5486	0	0
NODE_50_length_57844_cov_83.5566_41549_44287_-	2736	2520.26	0	0	2736	2530.06	0	0	2736	2537.23	0	0	2736	2538.58	0	0	2736	2530.17	0	0	2736	2524.3	0	0	2736	2518.41	0	0	2736	2531.18	0	0	2736	2535.57	0	0
NODE_50_length_57844_cov_83.5566_44553_47035_+	2475	2259.26	0	0	2475	2269.06	0	0	2475	2276.23	0	0	2475	2277.58	0	0	2475	2269.17	0	0	2475	2263.3	0	0	2475	2257.41	0	0	2475	2270.18	0	0	2475	2274.57	0	0
NODE_50_length_57844_cov_83.5566_47060_48097_+	1035	819.255	0	0	1035	829.06	0	0	1035	836.231	0	0	1035	837.575	0	0	1035	829.171	0	0	1035	823.299	0	0	1035	817.408	0	0	1035	830.177	0	0	1035	834.568	0	0
NODE_50_length_57844_cov_83.5566_48100_50134_-	2025	1809.26	0	0	2025	1819.06	0	0	2025	1826.23	0	0	2025	1827.58	0	0	2025	1819.17	0	0	2025	1813.3	0	0	2025	1807.41	0	0	2025	1820.18	0	0	2025	1824.57	0	0
NODE_50_length_57844_cov_83.5566_50455_50731_+	273	96.4553	0	0	273	102.342	0	0	273	104.623	0	0	273	105.52	0	0	273	103.326	0	0	273	97.7448	0	0	273	94.6985	0	0	273	98.5812	0	0	273	100.021	0	0
NODE_50_length_57844_cov_83.5566_50793_51353_+	558	343.54	0	0	558	353.862	0	0	558	360.404	0	0	558	361.841	0	0	558	353.763	0	0	558	348.063	0	0	558	342.682	0	0	558	354.244	0	0	558	358.588	0	0
NODE_50_length_57844_cov_83.5566_51387_51812_+	423	215.429	0	0	423	226.155	0	0	423	231.213	0	0	423	232.54	0	0	423	226.446	0	0	423	220.361	0	0	423	215.598	0	0	423	224.599	0	0	423	228.04	0	0
NODE_50_length_57844_cov_83.5566_51872_52582_+	708	492.391	0	0	708	502.259	0	0	708	509.333	0	0	708	510.647	0	0	708	502.253	0	0	708	496.509	0	0	708	490.558	0	0	708	503.277	0	0	708	507.732	0	0
NODE_50_length_57844_cov_83.5566_52788_53321_+	531	317.254	0	0	531	327.554	0	0	531	333.909	0	0	531	335.377	0	0	531	327.572	0	0	531	321.853	0	0	531	316.542	0	0	531	327.869	0	0	531	332.059	0	0
NODE_50_length_57844_cov_83.5566_53355_53738_+	381	178.686	0	0	381	188.876	0	0	381	193.071	0	0	381	194.167	0	0	381	189.175	0	0	381	183.174	0	0	381	178.998	0	0	381	186.715	0	0	381	189.755	0	0
NODE_50_length_57844_cov_83.5566_53761_54287_+	522	308.616	0	0	522	318.836	0	0	522	325.148	0	0	522	326.609	0	0	522	318.848	0	0	522	313.116	0	0	522	307.841	0	0	522	319.096	0	0	522	323.168	0	0
NODE_50_length_57844_cov_83.5566_54456_55949_-	1485	1269.26	0	0	1485	1279.06	0	0	1485	1286.23	0	0	1485	1287.58	0	0	1485	1279.17	0	0	1485	1273.3	0	0	1485	1267.41	0	0	1485	1280.18	0	0	1485	1284.57	0	0
NODE_50_length_57844_cov_83.5566_5571_8317_+	2742	2526.26	0	0	2742	2536.06	0	0	2742	2543.23	0	0	2742	2544.58	0	0	2742	2536.17	0	0	2742	2530.3	0	0	2742	2524.41	0	0	2742	2537.18	0	0	2742	2541.57	0	0
NODE_50_length_57844_cov_83.5566_56040_57844_+	1803	1587.26	0	0	1803	1597.06	0	0	1803	1604.23	0	0	1803	1605.58	0	0	1803	1597.17	0	0	1803	1591.3	0	0	1803	1585.41	0	0	1803	1598.18	0	0	1803	1602.57	0	0
NODE_50_length_57844_cov_83.5566_8335_8865_+	528	314.429	0	0	528	324.675	0	0	528	330.967	0	0	528	332.444	0	0	528	324.67	0	0	528	318.973	0	0	528	313.645	0	0	528	324.924	0	0	528	329.092	0	0
NODE_50_length_57844_cov_83.5566_8990_12086_+	3093	2877.26	0	0	3093	2887.06	0	0	3093	2894.23	0	0	3093	2895.58	0	0	3093	2887.17	0	0	3093	2881.3	0	0	3093	2875.41	0	0	3093	2888.18	0	0	3093	2892.57	0	0
NODE_510_length_2606_cov_1.82009_167_298_-	129	14.7625	0	0	129	14.6696	0	0	129	15.0294	0	0	129	15.165	0	0	129	15.1551	0	0	129	15.2091	0	0	129	14.3478	0	0	129	14.818	0	0	129	15.0263	0	0
NODE_510_length_2606_cov_1.82009_1_143_+	138	19.044	0	0	138	19.2299	0	0	138	19.7848	0	0	138	19.7831	0	0	138	19.7263	0	0	138	19.5036	0	0	138	18.2454	0	0	138	19.0349	0	0	138	19.3076	0	0
NODE_510_length_2606_cov_1.82009_328_456_+	126	13.3581	0	0	126	13.1946	0	0	126	13.6282	0	0	126	13.7821	0	0	126	13.6633	0	0	126	13.7756	0	0	126	13.1282	0	0	126	13.4349	0	0	126	13.7196	0	0
NODE_510_length_2606_cov_1.82009_584_2606_-	2019	1803.26	0	0	2019	1813.06	0	0	2019	1820.23	0	0	2019	1821.58	0	0	2019	1813.17	0	0	2019	1807.3	0	0	2019	1801.41	0	0	2019	1814.18	0	0	2019	1818.57	0	0
NODE_511_length_2601_cov_1.39818_1430_1963_+	531	317.254	0	0	531	327.554	0	0	531	333.909	0	0	531	335.377	0	0	531	327.572	0	0	531	321.853	0	0	531	316.542	0	0	531	327.869	0	0	531	332.059	0	0
NODE_511_length_2601_cov_1.39818_1983_2601_+	615	399.676	0	0	615	409.851	0	0	615	416.793	0	0	615	418.085	0	0	615	409.722	0	0	615	403.942	0	0	615	398.4	0	0	615	410.603	0	0	615	414.961	0	0
NODE_511_length_2601_cov_1.39818_1_1416_+	1413	1197.26	0	0	1413	1207.06	0	0	1413	1214.23	0	0	1413	1215.58	0	0	1413	1207.17	0	0	1413	1201.3	0	0	1413	1195.41	0	0	1413	1208.18	0	0	1413	1212.57	0	0
NODE_512_length_2593_cov_5.66176_1_2593_-	2583	3020.87	16	0.572195	2583	3012.91	24	1.94224	2583	2894.81	29	4.17994	2583	3097.45	10	0.635884	2583	3110.2	17	0.958613	2583	3120.7	8	0.47695	2583	2902.86	7	0.925674	2583	3009.8	9	1.09252	2583	2992.74	6	0.952287
NODE_513_length_2577_cov_1.806_1_415_-	411	204.642	0	0	411	215.301	0	0	411	220.276	0	0	411	221.408	0	0	411	215.591	0	0	411	209.481	0	0	411	205.089	0	0	411	213.523	0	0	411	216.863	0	0
NODE_513_length_2577_cov_1.806_540_2577_+	2034	1818.26	0	0	2034	1828.06	0	0	2034	1835.23	0	0	2034	1836.58	0	0	2034	1828.17	0	0	2034	3734.23	1	0.0498234	2034	1816.41	0	0	2034	1829.18	0	0	2034	1833.57	0	0
NODE_514_length_2575_cov_1.56845_1097_2429_+	1329	1802.12	4	0.239791	1329	1816.81	14	1.87887	1329	1849.8	3	0.676688	1329	1930.18	9	0.91839	1329	1936.35	2	0.181146	1329	1905.78	2	0.19525	1329	1834.16	4	0.837162	1329	1878.32	9	1.75064	1329	1897.71	1	0.250297
NODE_514_length_2575_cov_1.56845_1_144_-	144	21.8196	0	0	144	22.213	0	0	144	22.8805	0	0	144	22.7979	0	0	144	22.8605	0	0	144	22.4271	3	24.8876	144	20.7711	2	36.9621	144	21.9373	0	0	144	22.2418	0	0
NODE_514_length_2575_cov_1.56845_2450_2575_+	123	12.0505	0	0	123	11.8269	0	0	123	12.3603	0	0	123	12.3646	0	0	123	12.2631	0	0	123	12.4002	0	0	123	11.6621	0	0	123	12.0724	0	0	123	12.2459	0	0
NODE_514_length_2575_cov_1.56845_253_1036_-	774	1154.45	2	0.18716	774	1167.38	2	0.41773	774	1210.01	1	0.344827	774	1209.31	6	0.977227	774	568.2	0	0	774	1193.32	2	0.311821	774	556.48	0	0	774	1067.27	1	0.342334	774	573.608	0	0
NODE_515_length_2574_cov_18.161_1_2421_-	2415	2199.26	0	0	2415	2209.06	0	0	2415	2216.23	0	0	2415	2217.58	0	0	2415	2209.17	0	0	2415	2203.3	0	0	2415	2197.41	0	0	2415	2210.18	0	0	2415	2214.57	0	0
NODE_516_length_2563_cov_6.06235_1_2563_-	2553	2337.26	0	0	2553	2347.06	0	0	2553	2354.23	0	0	2553	2355.58	0	0	2553	2347.17	0	0	2553	2341.3	0	0	2553	2335.41	0	0	2553	2348.18	0	0	2553	2352.57	0	0
NODE_517_length_2550_cov_2.0926_367_2550_-	2181	3103.21	2	0.0696265	2181	3068.55	6	0.476755	2181	3036.17	2	0.27485	2181	1983.58	0	0	2181	3283.88	3	0.16022	2181	3248.89	3	0.171799	2181	1963.41	0	0	2181	3192.55	1	0.114442	2181	3208.67	1	0.148034
NODE_518_length_2542_cov_91.4645_1470_2542_+	1071	865.455	7	0.873796	1071	873.844	7	1.95318	1071	829.845	12	6.0336	1071	901.394	11.5834	2.53107	1071	892.038	13.4509	2.64454	1071	910.441	10	2.04354	1071	837.021	21	9.63094	1071	861.731	9	3.81589	1071	852.91	11	6.12598
NODE_518_length_2542_cov_91.4645_1_583_+	579	435.803	1	0.247894	579	374.411	0	0	579	478.87	2	1.74263	579	503.546	2	0.782299	579	491.043	7	2.50012	579	457.549	2	0.813254	579	414.918	4	3.7007	579	466.341	8	6.26774	579	462.121	7	7.19496
NODE_518_length_2542_cov_91.4645_611_1448_+	834	449.508	1	0.240336	834	443.138	1	0.550222	834	458.393	2	1.82047	834	486.394	4	1.61977	834	470.176	7	2.61108	834	475.957	7	2.73631	834	461.611	9	7.48432	834	472.409	12	9.28085	834	484.704	9	8.81966
NODE_519_length_2539_cov_4160.22_1250_2539_-	1287	515.594	82	17.1816	1287	499.246	36	17.5818	1287	503.284	12	9.94856	1287	579.128	30	10.203	1287	560.528	41	12.8283	1287	565.925	35	11.5065	1287	568.779	5	3.37452	1287	583.954	4	2.50268	1287	596.852	1	0.795828
NODE_519_length_2539_cov_4160.22_1_1218_-	1212	592.022	167	30.4744	1212	579.408	61	25.6698	1212	576.177	14	10.1383	1212	607.697	29	9.39926	1212	613.864	80	22.856	1212	624.074	56	16.695	1212	599.129	4	2.56287	1212	609.613	11	6.5927	1212	619.982	5	3.83069
NODE_51_length_56058_cov_1521.85_11881_12021_+	138	19.044	40	226.912	138	19.2299	8	101.435	138	19.7848	9	189.803	138	19.7831	37	368.375	138	19.7263	30	266.721	138	19.5036	19	181.248	138	18.2454	8	168.315	138	19.0349	10	191.944	138	19.3076	6	147.608
NODE_51_length_56058_cov_1521.85_12231_12794_+	561	327.92	17301	5699.8	561	339.315	1774	1274.76	561	353.25	921	1087.85	561	358.562	4066	2233.5	561	351.967	3105	1547.19	561	349.257	3897	2075.96	561	328.873	723	843.909	561	352.57	554	574.101	561	358.418	348	461.185
NODE_51_length_56058_cov_1521.85_12808_14408_+	1596	1756.2	60621	3729.12	1596	1808.55	7306	984.978	1596	1793.73	3156	734.13	1596	1853.76	6661	707.73	1596	1876.58	11719	1095.23	1596	1886.65	12242	1207.24	1596	1755.85	2942	643.193	1596	1825.43	1715	343.261	1596	1840.11	1365	352.35
NODE_51_length_56058_cov_1521.85_14420_14732_-	306	119.542	0	0	306	127.232	0	0	306	129.878	0	0	306	130.989	0	0	306	127.937	0	0	306	122.004	0	0	306	118.535	0	0	306	123.63	0	0	306	125.57	0	0
NODE_51_length_56058_cov_1521.85_14933_17446_+	2511	2621.6	1042	42.9396	2511	2659.84	757	69.3932	2511	2687.12	373	57.918	2511	2843.49	841	58.2542	2511	2800.82	1438	90.0442	2511	2776.48	1759	117.87	2511	2649.36	835	120.985	2511	2786.15	453	59.4043	2511	2821.43	325	54.7142
NODE_51_length_56058_cov_1521.85_17528_18507_-	972	838.062	842	108.541	972	922.929	401	105.938	972	926.9	227	102.184	972	942.006	983	205.533	972	933.685	936	175.816	972	910.994	820	167.468	972	835.933	425	195.166	972	936.297	421	164.283	972	947.134	404	202.608
NODE_51_length_56058_cov_1521.85_1804_2367_+	561	346.471	52	16.2141	561	356.814	31	21.1834	561	363.349	9	10.335	561	364.804	64	34.5543	561	356.683	95	46.7115	561	350.949	48	25.4467	561	345.613	18	19.9925	561	357.184	13	13.2977	561	361.564	15	19.7057
NODE_51_length_56058_cov_1521.85_18544_20994_-	2448	2789.76	5958	230.722	2448	2783.38	2443	214.007	2448	2716.18	1277	196.166	2448	2830.16	1157	80.5202	2448	2844.26	2249	138.676	2448	2853.9	2403	156.657	2448	2679.77	554	79.3593	2448	2727.96	245	32.8135	2448	2724.97	144	25.1008
NODE_51_length_56058_cov_1521.85_1_901_+	897	571.929	269.313	50.8712	897	594.412	122.863	50.3976	897	603.364	34.6788	23.9815	897	605.331	221.179	71.9671	897	623.059	294.171	82.8044	897	622.747	245.109	73.2287	897	606.194	147.881	93.6457	897	631.978	90.0925	52.0848	897	643.816	38.1269	28.1291
NODE_51_length_56058_cov_1521.85_21410_22492_+	1080	1030.92	4785	501.435	1080	1069.4	2470	563.161	1080	1039.47	777	311.888	1080	1090.17	1703	307.682	1080	1094.82	2381	381.416	1080	1103.36	1996	336.571	1080	1057.64	544	197.445	1080	1091.42	369	123.526	1080	1096.79	194	84.0165
NODE_51_length_56058_cov_1521.85_22645_22719_+	72	73	0	0	72	73	0	0	72	40	0	0	72	71	0	0	72	29	0	0	72	44	0	0	72	73	0	0	72	17	0	0	72	66	0	0
NODE_51_length_56058_cov_1521.85_22803_23594_+	789	605.889	446	79.5239	789	618.355	169	66.6386	789	621.441	58	38.9421	789	662.592	111	32.9959	789	650.929	161	43.3785	789	650.939	133	38.0142	789	611.722	25	15.6882	789	637.634	16	9.16797	789	646.251	6	4.40997
NODE_51_length_56058_cov_1521.85_23677_24642_+	963	694.507	157	24.4219	963	696.516	70	24.5044	963	700.829	23	13.6933	963	752.034	22	5.76193	963	741.405	58	13.72	963	733.531	42	10.6528	963	710.835	12	6.48035	963	740.118	5	2.46828	963	762.568	0	0
NODE_51_length_56058_cov_1521.85_24697_24924_+	225	66.1726	4	6.53037	225	69.2059	1	3.52317	225	70.9955	3	17.6312	225	71.1786	4	11.0686	225	69.998	5	12.5276	225	65.8838	2	5.64788	225	63.1882	0	0	225	65.7937	0	0	225	66.5163	0	0
